sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
31027534323,725,23,702,-1.6444395781693577,0.03388809278264082,-2.7173744534747826,0.007335782061888008,,,,,,,6.189448160518622,-0.1435972045567769,72.10206896551725,0.07170294494238157,0.07086057010757207,True,True,True,True,4
31027530932,725,23,702,-3.3689904897643377,1.8496315590255108e-13,-0.6705255869221026,0.26953752733869085,,,,,,,2.7686506875544827,-0.11866024360230497,19.026206896551724,0.015364916773367477,0.09883642443561717,True,True,True,True,4
2032066,724,23,701,-2.5731100720494995,7.016422998162852e-10,-0.578809525139554,0.25767435101088987,,,,,,,2.8170198928093924,-0.1978354379403952,154.1049723756906,0.06530089628681178,0.12581982513046705,True,True,True,True,4
31027516393,723,23,700,-3.3809161639858525,3.269284449403109e-05,-0.03938673421930206,0.970332798185108,,,,,,,2.904818429196404,-0.15535988120196725,71.57261410788382,0.06914212548015365,0.10680983617342338,True,True,True,True,4
2032053,721,23,698,-2.315142007996264,1.7763568394002505e-15,1.068697860842789,7.703609594678085e-08,,,,,,,2.806844591916782,-0.18532048778957755,681.3495145631068,0.07682458386683738,0.12962808916527002,True,True,True,True,4
2419778,721,23,698,-2.236113910388459,3.0217855659930848e-06,-2.926090341998967,1.5653505602841733e-08,,,,,,,2.465931997658807,-0.1698790448243777,79.2260748959778,0.06402048655569782,0.08877989120012167,True,True,True,True,4
1542577,719,23,696,-1.82961571206976,0.0002672550422129216,-0.26872464262376855,0.6536078267373444,,,,,,,2.7180845724214184,-0.21621371752755172,1029.9568845618915,0.0793854033290653,0.10940425748444998,True,True,True,True,4
2639583,719,23,696,-2.8423647371587104,2.1004469274998883e-09,2.8730936747619484,6.201501300862056e-05,,,,,,,4.878401847955494,-0.15692006114409612,340.6356050069541,0.0793854033290653,0.09354709517055003,True,True,True,True,4
31027530950,718,23,695,-3.1478165855877993,2.004482041240152e-06,-1.2023958529179843,0.15841307586698372,,,,,,,2.769823800945683,-0.11788932351052518,12.508356545961004,0.002560819462227913,0.09552158681107509,True,True,True,True,4
2419784,716,23,693,-2.8542129529398466,6.489371209283945e-07,-0.4622926484909903,0.39074741845485494,,,,,,,2.4474695607067036,-0.1812834386721639,116.1536312849162,0.08066581306017925,0.07445633982806074,True,True,True,True,4
2340369,715,23,692,-1.3011336838004237,0.031291934428963275,-2.4206379483408536,0.0034792303784108025,,,,,,,3.3853300517734266,-0.17332611677888612,64.41818181818182,0.08194622279129321,0.11286082423022534,True,True,True,True,4
31027531044,715,23,692,-5.128086907208561,0.0,0.25556878529044347,0.7136391526230335,,,,,,,2.3584266891776227,-0.12764046484339384,32.702097902097904,0.026888604353393086,0.10527460290393184,True,True,True,True,4
31027535392,712,23,689,-2.7545075258678295,8.809377671781249e-10,0.04781351760987941,0.9295368201274834,,,,,,,2.93977694283146,-0.2004819241171091,112.41573033707866,0.05672823218997362,0.0950098830976872,True,True,True,True,4
2692056,711,23,688,-1.877133277696155,0.09597697595034438,1.5326643071129298,0.27937205723300496,,,,,,,22.018338247376935,-0.12378337704603114,7.244725738396625,0.014084507042253521,0.11086114719132341,True,True,False,True,3
31027531047,708,23,685,-4.279827404007861,0.0,0.053437052678666545,0.9384397952646908,,,,,,,2.375199502618644,-0.12066464615390964,25.651129943502823,0.040973111395646605,0.10171213624474078,True,True,True,True,4
