sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
311199-1,204,21,183,6.53215806917941,0.7817807854175562,-10.551171965565484,0.6936715823481676,-58.60976338768239,0.3177063161779199,-70.26766236157476,0.29152656493994544,-3.6983749396313215e-12,0.999251419420224,5.416986507720587,-0.1509425536485001,6.485294117647059,0.6274007682458387,0.06925192099742676,True,True,False,False,2
2545251,202,23,179,0.1212013816348306,0.8542907290312791,0.16086608240338998,0.8466094655207301,,,,,,,73.15741969195545,-0.13697519838745065,2.277227722772277,0.0678617157490397,0.15561920551710717,True,True,False,True,3
2674209,202,23,179,0.0966271401660647,0.8333379810044903,-0.28586881198994085,0.636621813414479,,,,,,,74.9717021452178,-0.10619832141632227,1.6287128712871286,0.03713188220230474,0.16455220171305981,True,True,False,True,3
31027541728,200,23,177,0.30867898721280124,2.4931344219991658e-05,-1.3695543343295868,0.0007303584673035157,,,,,,,28.696636250010005,-0.2801547574393598,2.54,0.42744063324538256,1.6896228801354378,True,True,True,True,4
2418986,196,23,173,2.190840377598852,0.22838179914374002,-4.371725113100505,0.04811102679855006,,,,,,,21.399970386270407,-0.1311437795987646,3.38265306122449,0.03969270166453265,0.08236045588894945,True,True,False,False,2
31027532890,193,23,170,-1.019469382921305,0.33709646247810143,0.4073678063054029,0.7751634684538979,,,,,,,22.553946144746117,-0.14798578856965466,2.435233160621762,0.14340588988476313,0.15164924738075272,True,True,False,True,3
31027541770,193,23,170,0.36362670531047586,0.002475491627812243,-0.719751606542585,0.18107418987600155,,,,,,,12.53960841657513,-0.20990307271104347,5.212435233160622,0.46174142480211083,0.9054699446915889,True,True,True,True,4
2418822,190,23,167,-1.0986613908378324,0.5287905630230636,0.5714926708661177,0.7739582153810525,1.4165309677685942,0.49416468950410786,-3.1187027959420943,0.1754092970687311,18.106258596407173,0.07345240369866524,30.16065701755263,-0.11922213759019476,2.0210526315789474,0.16261203585147246,0.07494924254850685,True,True,False,True,3
3102749985,190,23,167,-0.06073524354350366,0.9549228665116711,-0.37472002081212713,0.7851184685976675,,,,,,,14.488901065157894,-0.1622214667186657,2.3947368421052633,0.1088348271446863,0.13514912168171753,True,True,False,True,3
3110250-1,188,23,165,-3.5205210732807233,0.007247496789810626,5.818365146819187,0.00016189638204844314,,,,,,,3.3497165634095745,-0.08432713408657412,4.175531914893617,0.06402048655569782,0.10519663326477426,True,True,True,True,4
311198-1,188,23,165,0.33085987987990645,0.8447562204651027,-0.5841868592313301,0.7884154694654895,,,,,,,5.354926238404256,-0.164670575155885,3.1808510638297873,0.13700384122919335,0.12645895987505976,True,True,False,True,3
